transaction_id,order_id,user_id,transaction_date,payment_method,amount,transaction_status,transaction_reference
55881,45881,12793,2026-03-24,UPI,213733.15,Failed,TXN00055881
55882,45882,11026,2025-09-17,UPI,12642.21,Success,TXN00055882
55883,45883,11533,2026-04-21,Credit Card,28299.09,Success,TXN00055883
55884,45884,10528,2026-05-07,UPI,9984.84,Success,TXN00055884
55885,45885,12781,2025-08-26,Credit Card,2840.77,Failed,TXN00055885
55886,45886,13335,2025-01-30,UPI,78025.46,Failed,TXN00055886
55887,45887,12447,2025-01-12,Credit Card,48395.68,Success,TXN00055887
55888,45888,10247,2026-05-22,Wallet,17151.56,Success,TXN00055888
55889,45889,11989,2025-10-17,UPI,13151.92,Success,TXN00055889
55890,45890,10628,2026-02-15,Debit Card,44606.9,Success,TXN00055890
55891,45891,12117,2025-02-09,Debit Card,15210.74,Success,TXN00055891
55892,45892,14493,2026-04-03,Net Banking,51798.14,Refunded,TXN00055892
55893,45893,10608,2026-03-01,Credit Card,4592.43,Success,TXN00055893
55894,45894,12194,2026-01-17,UPI,28649.26,Success,TXN00055894
55895,45895,12434,2025-10-05,Debit Card,2193.58,Failed,TXN00055895
55896,45896,10298,2025-03-01,UPI,38222.72,Failed,TXN00055896
55897,45897,13573,2025-01-15,UPI,41872.38,Success,TXN00055897
55898,45898,13294,2025-09-08,Credit Card,35721.49,Success,TXN00055898
55899,45899,11545,2025-02-28,Wallet,20308.3,Success,TXN00055899
55900,45900,11483,2025-03-29,Credit Card,92598.52,Success,TXN00055900
55901,45901,14766,2025-05-14,Wallet,140317.24,Refunded,TXN00055901
55902,45902,10782,2025-09-22,Net Banking,304149.15,Success,TXN00055902
55903,45903,12050,2025-05-19,Net Banking,6058.2,Failed,TXN00055903
55904,45904,13685,2025-08-26,Debit Card,1765.82,Success,TXN00055904
55905,45905,13208,2025-05-13,UPI,20702.52,Success,TXN00055905
55906,45906,13285,2026-02-10,Credit Card,26989.57,Failed,TXN00055906
55907,45907,13966,2025-08-02,Debit Card,16205.5,Success,TXN00055907
55908,45908,10083,2026-07-18,UPI,5536.92,Failed,TXN00055908
55909,45909,14451,2026-01-07,Net Banking,13521.77,Failed,TXN00055909
55910,45910,11810,2025-03-28,Credit Card,36512.48,Success,TXN00055910
55911,45911,10141,2025-03-23,Debit Card,20354.89,Success,TXN00055911
55912,45912,13886,2025-09-25,Credit Card,105953.73,Success,TXN00055912
55913,45913,12998,2025-06-04,Wallet,64792.56,Pending,TXN00055913
55914,45914,13724,2025-09-10,Credit Card,14465.57,Refunded,TXN00055914
55915,45915,11832,2026-06-30,Credit Card,126089.66,Failed,TXN00055915
55916,45916,11958,2025-09-05,Debit Card,5695.84,Failed,TXN00055916
55917,45917,14931,2026-01-26,UPI,47936.55,Success,TXN00055917
55918,45918,10931,2026-03-28,Debit Card,35888.94,Success,TXN00055918
55919,45919,12289,2026-07-18,UPI,16313.05,Success,TXN00055919
55920,45920,12672,2025-01-07,Wallet,57452.16,Success,TXN00055920
55921,45921,11017,2025-01-01,Credit Card,923.16,Success,TXN00055921
55922,45922,11176,2026-05-17,UPI,193673.11,Success,TXN00055922
55923,45923,11021,2025-03-09,UPI,211139.66,Success,TXN00055923
55924,45924,13842,2025-04-01,Debit Card,9064.1,Failed,TXN00055924
55925,45925,10986,2025-12-10,UPI,7063.28,Success,TXN00055925
55926,45926,12954,2025-05-15,Wallet,57939.77,Failed,TXN00055926
55927,45927,14883,2026-04-16,Credit Card,2222.88,Refunded,TXN00055927
55928,45928,12262,2025-01-24,Debit Card,39851.92,Success,TXN00055928
55929,45929,14197,2026-03-18,UPI,61032.16,Success,TXN00055929
55930,45930,11548,2025-12-30,UPI,27658.54,Success,TXN00055930
55931,45931,14731,2025-12-05,UPI,26208.52,Success,TXN00055931
55932,45932,13181,2025-01-28,UPI,155649.18,Success,TXN00055932
55933,45933,10187,2025-04-19,Credit Card,246041.16,Success,TXN00055933
55934,45934,13477,2026-08-10,Credit Card,10684.34,Refunded,TXN00055934
55935,45935,13033,2025-12-23,Debit Card,346618.84,Pending,TXN00055935
55936,45936,12931,2025-12-31,Debit Card,95418.64,Success,TXN00055936
55937,45937,10047,2025-12-23,Debit Card,20035.35,Refunded,TXN00055937
55938,45938,12869,2026-07-16,UPI,5803.7,Success,TXN00055938
55939,45939,13913,2026-06-01,Credit Card,37829.38,Refunded,TXN00055939
55940,45940,13038,2025-06-18,Net Banking,33111.04,Success,TXN00055940
55941,45941,13306,2025-06-26,Credit Card,137366.91,Success,TXN00055941
55942,45942,14519,2026-02-24,UPI,389725.4,Success,TXN00055942
55943,45943,11614,2025-12-26,Credit Card,13845.28,Failed,TXN00055943
55944,45944,12489,2025-11-30,UPI,11696.69,Success,TXN00055944
55945,45945,12154,2025-05-08,Debit Card,62136.8,Refunded,TXN00055945
55946,45946,11701,2025-05-19,Credit Card,5997.48,Success,TXN00055946
55947,45947,11437,2025-12-19,UPI,2204.75,Success,TXN00055947
55948,45948,10113,2025-10-17,UPI,34881.96,Failed,TXN00055948
55949,45949,14242,2026-01-15,Debit Card,35895.35,Failed,TXN00055949
55950,45950,12692,2026-02-18,UPI,39835.11,Success,TXN00055950
55951,45951,13585,2025-06-06,Net Banking,2844.15,Refunded,TXN00055951
55952,45952,14077,2025-03-24,UPI,70642.11,Success,TXN00055952
55953,45953,13837,2025-01-10,UPI,16695.17,Success,TXN00055953
55954,45954,12584,2025-08-29,UPI,60297.18,Success,TXN00055954
55955,45955,12346,2026-08-19,Net Banking,28983.53,Success,TXN00055955
55956,45956,12159,2025-11-16,UPI,94511.88,Failed,TXN00055956
55957,45957,10056,2025-05-18,Credit Card,37918.1,Refunded,TXN00055957
55958,45958,10581,2026-01-19,Credit Card,17219.3,Failed,TXN00055958
55959,45959,13546,2025-09-16,Net Banking,23186.66,Success,TXN00055959
55960,45960,14626,2026-07-27,Wallet,42477.65,Success,TXN00055960
55961,45961,13812,2026-04-01,UPI,58481.7,Success,TXN00055961
55962,45962,14545,2026-04-03,Credit Card,16810.98,Success,TXN00055962
55963,45963,11937,2025-10-20,Credit Card,5709.05,Failed,TXN00055963
55964,45964,11668,2026-06-22,UPI,48406.46,Success,TXN00055964
55965,45965,14012,2026-05-02,UPI,8103.77,Success,TXN00055965
55966,45966,10219,2026-02-10,UPI,1500.84,Success,TXN00055966
55967,45967,10892,2025-10-07,UPI,40840.9,Success,TXN00055967
55968,45968,14427,2025-12-22,Debit Card,2577.25,Failed,TXN00055968
55969,45969,13587,2025-02-23,Debit Card,130915.66,Success,TXN00055969
55970,45970,12329,2025-06-04,UPI,49015.24,Success,TXN00055970
55971,45971,10844,2025-10-16,Credit Card,16073.42,Success,TXN00055971
55972,45972,14108,2025-03-26,UPI,128698.64,Success,TXN00055972
55973,45973,11969,2026-02-23,UPI,6573.94,Success,TXN00055973
55974,45974,13512,2025-09-29,Net Banking,31443.43,Success,TXN00055974
55975,45975,13838,2026-05-07,Debit Card,171758.04,Success,TXN00055975
55976,45976,11120,2026-07-09,UPI,70755.75,Success,TXN00055976
55977,45977,14328,2025-06-01,Wallet,37422.45,Success,TXN00055977
55978,45978,11802,2026-03-20,Wallet,4699.67,Success,TXN00055978
55979,45979,11136,2026-04-26,UPI,54139.08,Failed,TXN00055979
55980,45980,13766,2026-03-26,UPI,58703.05,Refunded,TXN00055980
55981,45981,11880,2025-03-07,Wallet,18688.9,Success,TXN00055981
55982,45982,11939,2025-06-18,Net Banking,16325.83,Success,TXN00055982
55983,45983,13056,2025-01-17,UPI,59534.08,Success,TXN00055983
55984,45984,10195,2025-05-14,UPI,60665.97,Success,TXN00055984
55985,45985,13097,2026-02-23,Debit Card,163170.14,Success,TXN00055985
55986,45986,11030,2025-03-30,Net Banking,2712.89,Success,TXN00055986
55987,45987,11505,2025-08-26,UPI,141667.46,Failed,TXN00055987
55988,45988,10865,2025-11-13,Credit Card,10223.5,Failed,TXN00055988
55989,45989,12191,2026-05-22,UPI,43381.01,Failed,TXN00055989
55990,45990,11684,2026-07-21,UPI,270086.48,Success,TXN00055990
55991,45991,12219,2026-01-20,Credit Card,52006.39,Success,TXN00055991
55992,45992,10490,2026-01-03,Wallet,52338.49,Success,TXN00055992
55993,45993,12308,2026-03-08,Credit Card,84682.12,Success,TXN00055993
55994,45994,12043,2025-03-23,Credit Card,53002.8,Success,TXN00055994
55995,45995,11542,2026-04-20,Debit Card,7642.86,Success,TXN00055995
55996,45996,14148,2025-09-22,UPI,16631.4,Refunded,TXN00055996
55997,45997,14883,2026-02-09,Credit Card,6389.79,Success,TXN00055997
55998,45998,10122,2026-01-20,UPI,73655.18,Refunded,TXN00055998
55999,45999,13289,2025-08-11,Credit Card,61675.35,Success,TXN00055999
56000,46000,10038,2025-10-15,Credit Card,81629.14,Success,TXN00056000
56001,46001,14180,2025-08-27,UPI,88723.86,Refunded,TXN00056001
56002,46002,11925,2025-11-08,Debit Card,4427.86,Success,TXN00056002
56003,46003,11962,2025-05-13,Net Banking,8389.23,Success,TXN00056003
56004,46004,13837,2026-06-13,UPI,22445.51,Failed,TXN00056004
56005,46005,14835,2025-08-16,Net Banking,32925.15,Failed,TXN00056005
56006,46006,11027,2026-05-07,Credit Card,31181.61,Failed,TXN00056006
56007,46007,10672,2025-07-17,Debit Card,157436.1,Failed,TXN00056007
56008,46008,13364,2026-08-11,Debit Card,89409.02,Failed,TXN00056008
56009,46009,14126,2025-05-03,UPI,87562.56,Success,TXN00056009
56010,46010,10628,2025-08-17,UPI,19427.37,Failed,TXN00056010
56011,46011,14092,2026-01-04,Credit Card,9909.37,Success,TXN00056011
56012,46012,14189,2026-07-14,Credit Card,54087.08,Success,TXN00056012
56013,46013,12266,2026-06-16,Credit Card,60520.32,Pending,TXN00056013
56014,46014,13161,2026-02-25,Net Banking,1934.63,Failed,TXN00056014
56015,46015,13768,2026-07-27,UPI,218832.09,Success,TXN00056015
56016,46016,10886,2026-02-04,Debit Card,75688.98,Success,TXN00056016
56017,46017,14794,2026-07-07,Credit Card,28063.45,Success,TXN00056017
56018,46018,10975,2025-02-04,Debit Card,95558.4,Success,TXN00056018
56019,46019,10389,2026-02-25,Wallet,28084.24,Success,TXN00056019
56020,46020,12185,2025-01-23,UPI,4672.85,Success,TXN00056020
56021,46021,14384,2026-07-25,UPI,47872.68,Success,TXN00056021
56022,46022,14715,2026-07-12,Credit Card,95216.91,Refunded,TXN00056022
56023,46023,10412,2025-08-01,Credit Card,49913.6,Refunded,TXN00056023
56024,46024,10407,2025-09-26,UPI,25748.44,Failed,TXN00056024
56025,46025,14696,2026-02-20,Debit Card,14220.75,Success,TXN00056025
56026,46026,12025,2025-12-26,UPI,205917.82,Failed,TXN00056026
56027,46027,11149,2025-04-25,Credit Card,4923.36,Success,TXN00056027
56028,46028,13269,2025-12-03,UPI,14138.1,Success,TXN00056028
56029,46029,12670,2026-05-23,Net Banking,4103.78,Success,TXN00056029
56030,46030,13579,2025-08-22,Credit Card,34104.1,Success,TXN00056030
56031,46031,13120,2025-07-27,Credit Card,12076.79,Failed,TXN00056031
56032,46032,11346,2025-03-31,Debit Card,9138.71,Pending,TXN00056032
56033,46033,13262,2026-01-21,Debit Card,2169.44,Success,TXN00056033
56034,46034,11758,2026-06-12,UPI,76917.88,Success,TXN00056034
56035,46035,12744,2026-08-08,Net Banking,27913.86,Success,TXN00056035
56036,46036,14980,2025-01-13,Credit Card,64584.82,Success,TXN00056036
56037,46037,11700,2025-07-04,Net Banking,45571.57,Success,TXN00056037
56038,46038,11543,2026-06-08,Debit Card,31752.44,Success,TXN00056038
56039,46039,14512,2025-02-20,UPI,291875.2,Success,TXN00056039
56040,46040,10897,2026-04-01,UPI,48395.68,Success,TXN00056040
56041,46041,13348,2025-06-24,UPI,224454.92,Success,TXN00056041
56042,46042,10418,2026-01-29,UPI,7594.45,Failed,TXN00056042
56043,46043,14659,2025-08-17,Credit Card,60854.13,Success,TXN00056043
56044,46044,12775,2025-09-27,Debit Card,51317.92,Success,TXN00056044
56045,46045,11185,2025-10-22,UPI,13418.66,Success,TXN00056045
56046,46046,12049,2025-03-30,Net Banking,5706.25,Success,TXN00056046
56047,46047,13634,2025-02-03,Credit Card,3941.38,Success,TXN00056047
56048,46048,10163,2025-09-16,UPI,52843.75,Failed,TXN00056048
56049,46049,10315,2026-08-22,Net Banking,19518.99,Success,TXN00056049
56050,46050,14429,2025-11-14,UPI,2957.52,Refunded,TXN00056050
56051,46051,13681,2025-02-22,Credit Card,116373.38,Failed,TXN00056051
56052,46052,10525,2026-06-16,UPI,27073.55,Success,TXN00056052
56053,46053,12437,2025-09-30,Debit Card,53718.24,Success,TXN00056053
56054,46054,10593,2026-08-17,Credit Card,52006.39,Success,TXN00056054
56055,46055,11738,2025-10-19,Net Banking,55940.42,Success,TXN00056055
56056,46056,13323,2025-10-11,UPI,89456.89,Failed,TXN00056056
56057,46057,10731,2026-08-05,Debit Card,397303.56,Refunded,TXN00056057
56058,46058,14623,2026-04-07,UPI,11956.29,Success,TXN00056058
56059,46059,13693,2025-06-18,UPI,9706.57,Success,TXN00056059
56060,46060,13465,2025-11-09,Wallet,7452.52,Success,TXN00056060
56061,46061,14220,2025-04-05,Credit Card,84829.8,Pending,TXN00056061
56062,46062,13143,2025-08-12,Credit Card,47265.21,Failed,TXN00056062
56063,46063,11721,2025-03-03,Wallet,95839.58,Success,TXN00056063
56064,46064,14800,2025-03-20,Wallet,12028.48,Refunded,TXN00056064
56065,46065,13497,2025-07-28,UPI,38730.85,Failed,TXN00056065
56066,46066,10909,2025-04-23,Credit Card,9536.46,Success,TXN00056066
56067,46067,12960,2025-06-04,Credit Card,34137.92,Success,TXN00056067
56068,46068,10328,2025-10-08,UPI,53394.12,Refunded,TXN00056068
56069,46069,10455,2025-07-23,Debit Card,27477.75,Success,TXN00056069
56070,46070,10737,2025-11-24,UPI,57452.16,Success,TXN00056070
56071,46071,11156,2026-07-23,UPI,8548.28,Success,TXN00056071
56072,46072,11975,2026-02-04,Wallet,6864.71,Success,TXN00056072
56073,46073,10102,2026-08-13,UPI,10566.55,Failed,TXN00056073
56074,46074,11882,2026-01-12,Credit Card,42597.62,Success,TXN00056074
56075,46075,14034,2025-05-09,Debit Card,111642.94,Success,TXN00056075
56076,46076,10809,2026-02-23,Debit Card,3626.96,Success,TXN00056076
56077,46077,14034,2025-02-08,Credit Card,93654.65,Pending,TXN00056077
56078,46078,11242,2026-07-03,UPI,9698.66,Success,TXN00056078
56079,46079,13355,2025-02-10,Net Banking,92455.83,Success,TXN00056079
56080,46080,13663,2026-03-01,UPI,48936.82,Success,TXN00056080
56081,46081,13733,2025-07-02,Wallet,20787.96,Success,TXN00056081
56082,46082,12416,2026-07-23,UPI,278409.85,Failed,TXN00056082
56083,46083,14187,2025-05-27,UPI,39759.61,Success,TXN00056083
56084,46084,11762,2025-07-12,UPI,44891.03,Success,TXN00056084
56085,46085,11393,2025-08-21,Wallet,98024.3,Failed,TXN00056085
56086,46086,12187,2026-06-27,Credit Card,115064.88,Success,TXN00056086
56087,46087,13415,2025-04-25,Credit Card,26149.46,Success,TXN00056087
56088,46088,12162,2025-05-05,Net Banking,28276.2,Failed,TXN00056088
56089,46089,12070,2026-03-31,Credit Card,32317.07,Success,TXN00056089
56090,46090,11089,2026-08-23,UPI,83879.25,Refunded,TXN00056090
56091,46091,14556,2026-05-08,UPI,11906.82,Success,TXN00056091
56092,46092,13673,2025-10-10,UPI,80750.12,Success,TXN00056092
56093,46093,11734,2026-02-09,Debit Card,40667.35,Success,TXN00056093
56094,46094,10114,2026-03-24,Net Banking,294423.25,Pending,TXN00056094
56095,46095,11905,2025-03-06,Net Banking,50635.08,Success,TXN00056095
56096,46096,11521,2025-07-26,Wallet,79866.32,Success,TXN00056096
56097,46097,11506,2026-02-23,Net Banking,3181.41,Success,TXN00056097
56098,46098,12588,2026-06-17,UPI,70256.1,Success,TXN00056098
56099,46099,10921,2026-05-05,UPI,18614.57,Failed,TXN00056099
56100,46100,13794,2026-03-14,Debit Card,9604.92,Success,TXN00056100
56101,46101,11309,2026-02-06,Credit Card,18470.39,Success,TXN00056101
56102,46102,11070,2026-06-12,UPI,6577.62,Success,TXN00056102
56103,46103,14748,2025-09-12,UPI,13137.95,Success,TXN00056103
56104,46104,14552,2025-11-13,Debit Card,103294.94,Success,TXN00056104
56105,46105,14488,2025-01-19,Net Banking,50502.36,Success,TXN00056105
56106,46106,13285,2025-12-01,Credit Card,19678.69,Success,TXN00056106
56107,46107,14508,2026-07-04,Wallet,9453.66,Success,TXN00056107
56108,46108,11183,2026-02-12,UPI,24980.62,Failed,TXN00056108
56109,46109,10911,2025-10-29,UPI,40616.6,Success,TXN00056109
56110,46110,11980,2025-10-15,UPI,29949.87,Success,TXN00056110
56111,46111,10551,2025-09-04,UPI,4999.2,Failed,TXN00056111
56112,46112,13041,2025-11-03,UPI,57847.88,Success,TXN00056112
56113,46113,13543,2025-11-22,Credit Card,15626.78,Success,TXN00056113
56114,46114,11941,2025-12-30,Net Banking,47268.2,Refunded,TXN00056114
56115,46115,13182,2026-08-11,UPI,66030.21,Failed,TXN00056115
56116,46116,14872,2026-02-23,Credit Card,109495.66,Success,TXN00056116
56117,46117,10443,2025-12-05,UPI,24690.27,Failed,TXN00056117
56118,46118,11359,2026-03-07,UPI,127144.48,Success,TXN00056118
56119,46119,12894,2026-02-19,Debit Card,3723.56,Failed,TXN00056119
56120,46120,10916,2025-06-19,Credit Card,157217.15,Failed,TXN00056120
56121,46121,13645,2025-02-20,UPI,12246.48,Success,TXN00056121
56122,46122,10544,2025-12-05,UPI,373273.7,Success,TXN00056122
56123,46123,14996,2026-06-07,Credit Card,30639.16,Pending,TXN00056123
56124,46124,10645,2025-07-22,Credit Card,69125.02,Success,TXN00056124
56125,46125,11771,2025-01-12,UPI,8225.94,Success,TXN00056125
56126,46126,13879,2025-08-18,UPI,35899.15,Success,TXN00056126
56127,46127,13833,2025-11-07,Credit Card,21227.26,Success,TXN00056127
56128,46128,10023,2025-09-29,Net Banking,60520.32,Success,TXN00056128
56129,46129,10144,2026-07-11,UPI,39797.17,Success,TXN00056129
56130,46130,12354,2025-09-07,UPI,26417.36,Success,TXN00056130
56131,46131,12540,2025-10-02,UPI,662.59,Failed,TXN00056131
56132,46132,14680,2025-03-23,Credit Card,33391.34,Success,TXN00056132
56133,46133,13297,2025-07-22,Credit Card,1031.77,Refunded,TXN00056133
56134,46134,11072,2025-09-06,Net Banking,9893.24,Success,TXN00056134
56135,46135,12594,2026-07-16,UPI,7939.99,Success,TXN00056135
56136,46136,11553,2026-05-01,Debit Card,36972.25,Refunded,TXN00056136
56137,46137,14337,2025-07-06,Debit Card,115779.38,Success,TXN00056137
56138,46138,13362,2026-07-17,Debit Card,124519.34,Failed,TXN00056138
56139,46139,11280,2025-03-29,Net Banking,32431.02,Refunded,TXN00056139
56140,46140,11971,2025-07-27,Net Banking,82362.56,Success,TXN00056140
56141,46141,12409,2026-01-19,Wallet,117769.3,Success,TXN00056141
56142,46142,12328,2025-10-08,Credit Card,10060.9,Refunded,TXN00056142
56143,46143,14874,2026-04-08,UPI,5975.08,Failed,TXN00056143
56144,46144,11029,2025-08-24,Net Banking,96070.34,Success,TXN00056144
56145,46145,14073,2026-03-01,Credit Card,39701.19,Success,TXN00056145
56146,46146,13224,2025-11-23,Credit Card,120321.1,Success,TXN00056146
56147,46147,14078,2026-07-14,Debit Card,89934.94,Success,TXN00056147
56148,46148,12611,2025-05-26,Credit Card,94511.88,Failed,TXN00056148
56149,46149,12382,2025-08-09,UPI,3834.43,Failed,TXN00056149
56150,46150,11668,2025-07-01,Net Banking,13030.86,Success,TXN00056150
56151,46151,10136,2026-08-26,UPI,10760.66,Success,TXN00056151
56152,46152,14615,2026-01-09,UPI,5674.96,Success,TXN00056152
56153,46153,13360,2026-06-20,UPI,122263.71,Success,TXN00056153
56154,46154,10342,2025-03-06,UPI,24398.49,Success,TXN00056154
56155,46155,13350,2025-07-07,Wallet,105775.15,Success,TXN00056155
56156,46156,13566,2026-01-11,Credit Card,15353.46,Success,TXN00056156
56157,46157,13802,2025-01-03,Credit Card,2650.6,Success,TXN00056157
56158,46158,10285,2026-05-13,Wallet,60326.84,Success,TXN00056158
56159,46159,10964,2025-02-08,UPI,53421.72,Success,TXN00056159
56160,46160,11622,2025-04-12,UPI,22173.82,Success,TXN00056160
56161,46161,11725,2026-08-22,UPI,8050.98,Success,TXN00056161
56162,46162,10377,2026-02-23,Credit Card,23515.41,Success,TXN00056162
56163,46163,10053,2025-06-03,Credit Card,1493.77,Success,TXN00056163
56164,46164,10328,2025-09-18,Debit Card,79427.84,Success,TXN00056164
56165,46165,12389,2026-05-12,UPI,15614.26,Refunded,TXN00056165
56166,46166,10639,2025-08-19,Credit Card,29241.72,Success,TXN00056166
56167,46167,13254,2026-02-07,UPI,10223.66,Failed,TXN00056167
56168,46168,14602,2025-11-11,Credit Card,23486.59,Success,TXN00056168
56169,46169,14964,2026-06-25,Debit Card,6028.49,Success,TXN00056169
56170,46170,14800,2025-11-27,UPI,68931.28,Failed,TXN00056170
56171,46171,10559,2026-06-03,Net Banking,34140.12,Failed,TXN00056171
56172,46172,14036,2025-03-27,UPI,33873.64,Failed,TXN00056172
56173,46173,10909,2026-04-15,Debit Card,14202.76,Success,TXN00056173
56174,46174,10009,2025-06-11,UPI,8762.88,Failed,TXN00056174
56175,46175,12572,2025-12-08,Wallet,16871.4,Success,TXN00056175
56176,46176,13085,2025-07-27,Debit Card,33124.03,Success,TXN00056176
56177,46177,10277,2026-03-11,UPI,2186.45,Success,TXN00056177
56178,46178,11062,2025-03-20,UPI,158593.99,Failed,TXN00056178
56179,46179,11818,2026-06-03,Net Banking,39282.76,Success,TXN00056179
56180,46180,14057,2025-04-17,UPI,43408.81,Success,TXN00056180
56181,46181,10435,2025-04-26,UPI,57312.53,Failed,TXN00056181
56182,46182,11268,2025-04-21,UPI,8475.58,Failed,TXN00056182
